"Scenario","Replicate","Generations","Length_of_benchmarking_reference","Distance_from_HXB2","Average_pairwise_diversity_of_quasispecies","Assembly","contigs_..._0_bp.","contigs_..._1000_bp.","contigs_..._5000_bp.","contigs_..._10000_bp.","contigs_..._25000_bp.","contigs_..._50000_bp.","Total_length_..._0_bp.","Total_length_..._1000_bp.","Total_length_..._5000_bp.","Total_length_..._10000_bp.","Total_length_..._25000_bp.","Total_length_..._50000_bp.","contigs","Largest_contig","Total_length","Reference_length","GC_...","Reference_GC_...","N50","NG50","L50","LG50","total_reads","left","right","Mapped_...","Reference_mapped_...","Properly_paired_...","Reference_properly_paired_...","Avg_coverage_depth","Reference_avg_coverage_depth","Coverage_.._1x_...","Reference_coverage_.._1x_...","misassemblies","misassembled_contigs","Misassembled_contigs_length","local_misassemblies","scaffold_gap_ext_mis","scaffold_gap_loc_mis","unaligned_mis_contigs","unaligned_contigs","Unaligned_length","Genome_fraction_...","Duplication_ratio","N.s_per_100_kbp","mismatches_per_100_kbp","indels_per_100_kbp","Largest_alignment","Total_aligned_length","NA50","NGA50","LA50","LGA50","ID","total_reads.1","left.1","right.1","mapped","Mapped_....1","properly_paired","Properly_paired_....1","singletons","Singletons_...","misjoint_mates","Misjoint_mates_...","Avg_coverage_depth.1","Coverage_.._1x_....1","Coverage_.._5x_...","Coverage_.._10x_...","reference_mapped","Reference_mapped_....1","reference_properly_paired","Reference_properly_paired_....1","reference_singletons","Reference_singletons_...","reference_misjoint_mates","Reference_misjoint_mates_...","Reference_avg_coverage_depth.1","Reference_coverage_.._1x_....1","Reference_coverage_.._5x_...","Reference_coverage_.._10x_...","Assembly.1","misassemblies.1","contig_misassemblies","c_relocations","c_translocations","c_inversions","scaffold_misassemblies","s_relocations","s_translocations","s_inversions","misassembled_contigs.1","Misassembled_contigs_length.1","local_misassemblies.1","scaffold_gap_ext_mis.1","scaffold_gap_loc_mis.1","unaligned_mis_contigs.1","mismatches","indels","indels_..._5_bp.","indels_.._5_bp.","Indels_length","fully_unaligned_contigs","Fully_unaligned_length","partially_unaligned_contigs","Partially_unaligned_length","N.s","pos_correct","poserr_major","poserr_ltr","poserr_unmapped","poserr_extramapped","Accuracy","Precision","Sensitivity","Specificity","F1score","User_time","System_time","Elapsed_time","MRSS","File_outputs","CPU_percentage"
"V236","SIM_CRF01_AE_lowcov_nocont","replicate6",709,8650,1187,215.5067,"shiver_genome",1,1,1,0,0,0,8605,8605,8605,0,0,0,1,8605,8605,8650,"40.69",40.64,8605,8605,1,1,23765,14500,14500,121.3,121.25,120.56,120.51,500,499,100,100,"0","0","0","0","0","0","0","0 + 0 part",0,"100","1",0,"92.97","162.7","8605","8605","8605","8605","1","1","SIM_CRF01_AE_lowcov_nocont_replicate6_shiver_genome",23765,14500,14500,28826,121.3,28652,120.56,174,0.73,0,0,500,100,100,100,28826,121.25,28652,120.51,174,0.73,0,0,499,100,100,100,"shiver_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","14","12","2","47",0,0,"0","0",0,28826,0,0,174,0,0.996894,0.980247,0.997487,0.9968,0.988792,819.77,17.32," 13;52.52",1343960,1432000," 100%"
"V2.136","SIM_CRF01_AE_lowcov_nocont","replicate6",709,8650,1187,215.5067,"smaltalign_genome",1,1,1,0,0,0,8611,8611,8611,0,0,0,1,8611,8611,8650,"40.73",40.64,8611,8611,1,1,23552,14500,14500,117.65,121.25,112.18,120.51,479,499,99.25,100,"0","0","0","0","0","0","0","0 + 0 part",0,"100","1",0,"615.49","371.62","8611","8611","8611","8611","1","1","SIM_CRF01_AE_lowcov_nocont_replicate6_smaltalign_genome",23552,14500,14500,27710,117.65,26420,112.18,1290,5.48,0,0,479,99.25,98.65,98.62,28826,121.25,28652,120.51,174,0.73,0,0,499,100,100,100,"smaltalign_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","53","32","28","4","119",0,0,"0","0",0,27710,0,0,1290,0,0.989992,0.973482,0.953099,0.995866,0.963182,98.7,3.36," 0;51.08",1420652,200840," 199%"
"V2.236","SIM_CRF01_AE_lowcov_nocont","replicate6",709,8650,1187,215.5067,"viralngs_genome",1,1,1,0,0,0,8601,8601,8601,0,0,0,1,8601,8601,8650,"40.55",40.64,8601,8601,1,1,23695,14500,14500,120.73,121.25,119.08,120.51,497,499,99.28,100,"0","0","0","0","0","0","0","0 + 0 part",0,"99.744","1.001",732.47,"662.94","93.04","8598","8598","8598","8598","1","1","SIM_CRF01_AE_lowcov_nocont_replicate6_viralngs_genome",23695,14500,14500,28608,120.73,28216,119.08,392,1.65,0,0,497,99.28,99.28,99.28,28826,121.25,28652,120.51,174,0.73,0,0,499,100,100,100,"viralngs_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","57","8","7","1","30",0,0,"0","0",63,28608,0,0,392,0,0.992063,0.977099,0.964824,0.9964,0.970923,82.75,5.66," 0;38.40",728432,233072," 230%"
"V2.336","SIM_CRF01_AE_lowcov_nocont","replicate6",709,8650,1187,215.5067,"vpipe_genome",1,1,1,0,0,0,8622,8622,8622,0,0,0,1,8622,8622,8650,"40.84",40.64,8622,8622,1,1,23443,14500,14500,115.33,121.25,107.19,120.51,463,499,98.54,100,"0","0","0","0","0","0","0","0 + 0 part",0,"98.014","1.002",0,"1017.63","508.82","8451","8451","8451","8451","1","1","SIM_CRF01_AE_lowcov_nocont_replicate6_vpipe_genome",23443,14500,14500,27036,115.33,25128,107.19,1908,8.14,0,0,463,98.54,98.54,98.5,28826,121.25,28652,120.51,174,0.73,0,0,499,100,100,100,"vpipe_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","86","43","36","7","166",0,0,"0","0",0,27036,0,0,1964,0,0.98355,0.960561,0.917923,0.993999,0.938758,1244.22,188.84," 8;42.98",1180424,13949592," 274%"
"V237","SIM_CRF01_AE_lowcov_nocont","replicate7",1453,8662,1264,380.2554,"shiver_genome",1,1,1,0,0,0,8611,8611,8611,0,0,0,1,8611,8611,8662,"40.51",40.58,8611,8611,1,1,24313,14500,14500,118.46,118.39,117.63,117.57,499,498,100,100,"0","0","0","0","0","0","0","0 + 0 part",0,"100","1.002",0,"11.61","150.97","8611","8611","8611","8611","1","1","SIM_CRF01_AE_lowcov_nocont_replicate7_shiver_genome",24313,14500,14500,28800,118.46,28600,117.63,200,0.82,0,0,499,100,100,100,28799,118.39,28598,117.57,201,0.83,0,0,498,100,100,100,"shiver_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","13","10","3","51",0,0,"0","0",0,28799,0,0,200,1,0.996437,0.979661,0.999308,0.995865,0.989387,1023.56,20.2," 17;07.79",1343504,2005696," 101%"
"V2.137","SIM_CRF01_AE_lowcov_nocont","replicate7",1453,8662,1264,380.2554,"smaltalign_genome",1,1,1,0,0,0,8611,8611,8611,0,0,0,1,8611,8611,8662,"40.61",40.58,8611,8611,1,1,24014,14500,14500,114.69,118.39,108.62,117.57,475,498,98.58,100,"0","0","0","0","0","0","0","0 + 0 part",0,"98.058","1.002",0,"710.56","343.44","8444","8444","8444","8444","1","1","SIM_CRF01_AE_lowcov_nocont_replicate7_smaltalign_genome",24014,14500,14500,27542,114.69,26084,108.62,1458,6.07,0,0,475,98.58,98.58,98.58,28799,118.39,28598,117.57,201,0.83,0,0,498,100,100,100,"smaltalign_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","60","29","24","5","121",0,0,"0","0",0,27541,0,0,1458,1,0.990461,0.982991,0.959198,0.996692,0.970949,113.01,3.18," 0;59.78",1420312,204456," 194%"
"V2.237","SIM_CRF01_AE_lowcov_nocont","replicate7",1453,8662,1264,380.2554,"viralngs_genome",1,1,1,0,0,0,8601,8601,8601,0,0,0,1,8601,8601,8662,"40.54",40.58,8601,8601,1,1,24158,14500,14500,116.16,118.39,112.29,117.57,486,498,98.48,100,"0","0","0","0","0","1","0","0 + 0 part",0,"98.279","1.002",1546.33,"3425.47","106.31","8466","8466","8466","8466","1","1","SIM_CRF01_AE_lowcov_nocont_replicate7_viralngs_genome",24158,14500,14500,28063,116.16,27126,112.29,937,3.88,0,0,486,98.48,98.48,98.48,28799,118.39,28598,117.57,201,0.83,0,0,498,100,100,100,"viralngs_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","290","9","7","2","39",0,0,"0","0",133,28057,0,0,937,6,0.990806,0.984397,0.959889,0.996968,0.971989,79.77,5.26," 0;37.38",708072,234392," 227%"
"V2.337","SIM_CRF01_AE_lowcov_nocont","replicate7",1453,8662,1264,380.2554,"vpipe_genome",1,1,1,0,0,0,8629,8629,8629,0,0,0,1,8629,8629,8662,"40.95",40.58,8629,8629,1,1,23953,14500,14500,112.28,118.39,104.2,117.57,459,498,98.55,100,"0","0","0","0","0","0","0","0 + 0 part",0,"98.058","1.004",0,"1299.93","649.96","8462","8462","8462","8462","1","1","SIM_CRF01_AE_lowcov_nocont_replicate7_vpipe_genome",23953,14500,14500,26894,112.28,24958,104.2,1936,8.08,0,0,459,98.55,98.55,98.55,28799,118.39,28598,117.57,201,0.83,0,0,498,100,100,100,"vpipe_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","110","55","49","6","181",0,0,"0","0",0,26893,0,0,2106,1,0.982416,0.962116,0.930844,0.992695,0.946221,1330.4,206.77," 9;11.65",1240400,13945008," 278%"
"V238","SIM_CRF01_AE_lowcov_nocont","replicate8",592,8632,1162,175.8448,"shiver_genome",1,1,1,0,0,0,8614,8614,8614,0,0,0,1,8614,8614,8632,"40.75",40.76,8614,8614,1,1,23453,14500,14500,122.75,122.74,121.84,121.83,500,499,100,100,"0","0","0","0","0","0","0","0 + 0 part",0,"100","1",0,"46.44","46.44","8614","8614","8614","8614","1","1","SIM_CRF01_AE_lowcov_nocont_replicate8_shiver_genome",23453,14500,14500,28788,122.75,28576,121.84,212,0.9,0,0,500,100,100,100,28788,122.74,28576,121.83,212,0.9,0,0,499,100,100,100,"shiver_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","3","1","18",0,0,"0","0",0,28788,0,0,212,0,0.999769,0.997817,1,0.999742,0.998907,452.95,14.21," 7;46.83",1346040,971648," 100%"
"V2.138","SIM_CRF01_AE_lowcov_nocont","replicate8",592,8632,1162,175.8448,"smaltalign_genome",1,1,1,0,0,0,8611,8611,8611,0,0,0,1,8611,8611,8632,"40.8",40.76,8611,8611,1,1,23256,14500,14500,118.81,122.74,112.93,121.83,478,499,98.58,100,"0","0","0","0","0","0","0","0 + 0 part",0,"100","1",0,"615.49","301.94","8611","8611","8611","8611","1","1","SIM_CRF01_AE_lowcov_nocont_replicate8_smaltalign_genome",23256,14500,14500,27631,118.81,26262,112.93,1369,5.89,0,0,478,98.58,98.58,98.58,28788,122.74,28576,121.83,212,0.9,0,0,499,100,100,100,"smaltalign_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","53","26","23","3","101",0,0,"0","0",0,27631,0,0,1369,0,0.99631,0.997743,0.967177,0.999742,0.982222,96.79,3.13," 0;49.77",1420552,197616," 200%"
"V2.238","SIM_CRF01_AE_lowcov_nocont","replicate8",592,8632,1162,175.8448,"viralngs_genome",1,1,1,0,0,0,8617,8617,8617,0,0,0,1,8617,8617,8632,"40.71",40.76,8617,8617,1,1,23453,14500,14500,122.75,122.74,121.84,121.83,500,499,100,100,"0","0","0","0","0","0","0","0 + 0 part",0,"100","1",0,"301.73","34.81","8617","8617","8617","8617","1","1","SIM_CRF01_AE_lowcov_nocont_replicate8_viralngs_genome",23453,14500,14500,28788,122.75,28576,121.84,212,0.9,0,0,500,100,100,100,28788,122.74,28576,121.83,212,0.9,0,0,499,100,100,100,"viralngs_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26","3","2","1","15",0,0,"0","0",0,28788,0,0,212,0,0.999885,0.998907,1,0.999871,0.999453,84.99,5.32," 0;39.61",750380,227704," 228%"
"V2.338","SIM_CRF01_AE_lowcov_nocont","replicate8",592,8632,1162,175.8448,"vpipe_genome",1,1,1,0,0,0,8641,8641,8641,0,0,0,1,8641,8641,8632,"41.01",40.76,8641,8641,1,1,23250,14500,14500,117.82,122.74,111.11,121.83,469,499,98.54,100,"0","0","0","0","0","0","0","0 + 0 part",0,"98.061","1.003",0,"1203.68","566.44","8474","8474","8474","8474","1","1","SIM_CRF01_AE_lowcov_nocont_replicate8_vpipe_genome",23250,14500,14500,27394,117.82,25832,111.11,1562,6.72,0,0,469,98.54,98.54,98.54,28788,122.74,28576,121.83,212,0.9,0,0,499,100,100,100,"vpipe_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","102","48","44","4","137",0,0,"0","0",0,27394,0,0,1606,0,0.991466,0.975113,0.943107,0.997164,0.958843,1232.1,181.94," 8;43.86",1187104,13951408," 269%"
"V239","SIM_CRF01_AE_lowcov_nocont","replicate9",254,8629,1164,83.81818,"shiver_genome",1,1,1,0,0,0,8620,8620,8620,0,0,0,1,8620,8620,8629,"40.68",40.71,8620,8620,1,1,23391,14500,14500,123.05,123.05,122.12,122.12,500,500,100,100,"0","0","0","0","0","0","0","0 + 0 part",0,"100","1",0,"23.2","23.2","8620","8620","8620","8620","1","1","SIM_CRF01_AE_lowcov_nocont_replicate9_shiver_genome",23391,14500,14500,28783,123.05,28566,122.12,217,0.93,0,0,500,100,100,100,28783,123.05,28566,122.12,217,0.93,0,0,500,100,100,100,"shiver_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","1","1","9",0,0,"0","0",0,28783,0,0,217,0,0.999654,0.995356,1,0.999626,0.997673,705.19,15.2," 11;54.57",1347328,1030496," 100%"
"V2.139","SIM_CRF01_AE_lowcov_nocont","replicate9",254,8629,1164,83.81818,"smaltalign_genome",1,1,1,0,0,0,8617,8617,8617,0,0,0,1,8617,8617,8629,"40.78",40.71,8617,8617,1,1,23204,14500,14500,119.14,123.05,113.3,122.12,478,500,98.72,100,"0","0","0","0","0","0","0","0 + 0 part",0,"100","1",0,"626.67","255.31","8617","8617","8617","8617","1","1","SIM_CRF01_AE_lowcov_nocont_replicate9_smaltalign_genome",23204,14500,14500,27645,119.14,26290,113.3,1355,5.84,0,0,478,98.72,98.63,98.6,28783,123.05,28566,122.12,217,0.93,0,0,500,100,100,100,"smaltalign_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","54","22","19","3","88",0,0,"0","0",0,27645,0,0,1355,0,0.995153,0.988618,0.945568,0.999127,0.966614,87.33,3.1," 0;40.36",1420632,194392," 224%"
"V2.239","SIM_CRF01_AE_lowcov_nocont","replicate9",254,8629,1164,83.81818,"viralngs_genome",1,1,1,0,0,0,8614,8614,8614,0,0,0,1,8614,8614,8629,"40.74",40.71,8614,8614,1,1,23391,14500,14500,123.05,123.05,122.12,122.12,500,500,100,100,"0","0","0","0","0","0","0","0 + 0 part",0,"100","0.999",0,"46.44","34.83","8614","8614","8614","8614","1","1","SIM_CRF01_AE_lowcov_nocont_replicate9_viralngs_genome",23391,14500,14500,28783,123.05,28566,122.12,217,0.93,0,0,500,100,100,100,28783,123.05,28566,122.12,217,0.93,0,0,500,100,100,100,"viralngs_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","1","2","15",0,0,"0","0",0,28783,0,0,217,0,0.999654,0.995356,1,0.999626,0.997673,89.39,5.37," 0;42.36",751752,231320," 223%"
"V2.339","SIM_CRF01_AE_lowcov_nocont","replicate9",254,8629,1164,83.81818,"vpipe_genome",1,1,1,0,0,0,8617,8617,8617,0,0,0,1,8617,8617,8629,"40.93",40.71,8617,8617,1,1,23137,14500,14500,117.69,123.05,110.24,122.12,467,500,98.67,100,"0","0","0","0","0","0","0","0 + 0 part",0,"98.016","1",0,"1101.11","568.32","8446","8446","8446","8446","1","1","SIM_CRF01_AE_lowcov_nocont_replicate9_vpipe_genome",23137,14500,14500,27230,117.69,25506,110.24,1724,7.45,0,0,467,98.67,98.54,98.54,28783,123.05,28566,122.12,217,0.93,0,0,500,100,100,100,"vpipe_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","93","48","43","5","150",0,0,"0","0",0,27230,0,0,1770,0,0.989036,0.944805,0.905132,0.995762,0.924543,1181.94,175.39," 8;38.87",1179900,13952432," 261%"
"V240","SIM_O_lowcov_nocont","replicate1",695,8713,2610,205.8388,"shiver_genome",1,1,1,0,0,0,8679,8679,8679,0,0,0,1,8679,8679,8713,"40.65",40.62,8679,8679,1,1,26214,16000,16000,114.1,114.09,109.19,109.34,514,514,100,100,"0","0","0","0","0","0","0","0 + 0 part",0,"99.954","1",0,"80.68","149.84","8676","8676","8676","8676","1","1","SIM_O_lowcov_nocont_replicate1_shiver_genome",26214,16000,16000,29911,114.1,28624,109.19,1287,4.91,0,0,514,100,99.97,99.97,29940,114.09,28692,109.34,1248,4.76,0,0,514,100,100,100,"shiver_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","13","11","2","39",0,0,"0","0",0,29906,0,0,2089,5,0.998062,0.988372,0.993624,0.998596,0.990991,1002.14,21.21," 16;50.64",1348176,2505096," 101%"
"V2.140","SIM_O_lowcov_nocont","replicate1",695,8713,2610,205.8388,"smaltalign_genome",1,1,1,0,0,0,8641,8641,8641,0,0,0,1,8641,8641,8713,"41.2",40.62,8641,8641,1,1,26731,16000,16000,69.46,114.09,50.82,109.34,314,514,68.74,100,"0","0","0","6","0","0","0","0 + 1 part",2524,"70.468","1",0,"539.48","555.83","6117","6117","6117","6117","1","1","SIM_O_lowcov_nocont_replicate1_smaltalign_genome",26731,16000,16000,18568,69.46,13586,50.82,4982,18.64,0,0,314,68.74,68.63,68.61,29940,114.09,28692,109.34,1248,4.76,0,0,514,100,100,100,"smaltalign_genome","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","33","34","30","4","94",0,0,"1","2524",0,18568,0,0,13432,0,0.949624,0.982592,0.539851,0.998851,0.696845,113.01,3.22," 0;44.39",1421912,217752," 261%"
"V2.240","SIM_O_lowcov_nocont","replicate1",695,8713,2610,205.8388,"viralngs_genome",1,1,1,0,0,0,7164,7164,7164,0,0,0,1,7164,7164,8713,"40.8",40.62,7164,7164,1,1,27362,16000,16000,64.67,114.09,51.17,109.34,365,514,76.37,100,"0","0","0","0","0","4","0","0 + 0 part",0,"62.923","1",23646.01,"530.65","73.19","5465","5465","5465","5465","1","1","SIM_O_lowcov_nocont_replicate1_viralngs_genome",27362,16000,16000,17696,64.67,14002,51.17,3694,13.5,0,0,365,76.37,76.37,76.37,29940,114.09,28692,109.34,1248,4.76,0,0,514,100,100,100,"viralngs_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","29","4","3","1","15",0,0,"0","0",1694,17696,0,0,14304,0,0.947458,0.974308,0.523911,0.99834,0.68141,79.47,5.47," 0;37.20",707680,241784," 228%"
"V2.340","SIM_O_lowcov_nocont","replicate1",695,8713,2610,205.8388,"vpipe_genome",1,1,1,0,0,0,8624,8624,8624,0,0,0,1,8624,8624,8713,"41.15",40.62,8624,8624,1,1,29173,16000,16000,25.96,114.09,11.5,109.34,124,514,58.85,100,"0","0","0","0","0","0","1","0 + 1 part",6832,"20.64","1",0,"1674.11","502.23","733","1792","-","-","-","-","SIM_O_lowcov_nocont_replicate1_vpipe_genome",29173,16000,16000,7572,25.96,3356,11.5,4216,14.45,0,0,124,58.85,53.84,52.57,29940,114.09,28692,109.34,1248,4.76,0,0,514,100,100,100,"vpipe_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","30","9","9","0","15",0,0,"1","6832",0,7572,0,0,24428,0,0.909619,0.859223,0.188098,0.996298,0.308631,2336.42,362," 14;17.73",1179112,13899880," 314%"
"V241","SIM_O_lowcov_nocont","replicate10",166,8704,2601,66.96162,"shiver_genome",1,1,1,0,0,0,8686,8686,8686,0,0,0,1,8686,8686,8704,"40.67",40.67,8686,8686,1,1,25739,16000,16000,116.88,116.85,111.81,111.77,518,518,100,100,"0","0","0","0","0","0","0","0 + 0 part",0,"100.000","1.000",0,"0.00","69.08","8686","8686","8686","8686","1","1","SIM_O_lowcov_nocont_replicate10_shiver_genome",25739,16000,16000,30085,116.88,28778,111.81,1307,5.08,0,0,518,100,100,100,30085,116.85,28778,111.77,1307,5.08,0,0,518,100,100,100,"shiver_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6","0","18",0,0,"0","0",0,30085,0,0,1915,0,0.998318,0.973228,0.998384,0.998314,0.985646,763.3,14.59," 12;54.53",1470796,714648," 100%"
"V2.141","SIM_O_lowcov_nocont","replicate10",166,8704,2601,66.96162,"smaltalign_genome",1,1,1,0,0,0,8641,8641,8641,0,0,0,1,8641,8641,8704,"41.23",40.67,8641,8641,1,1,26627,16000,16000,71.24,116.85,53.05,111.77,321,518,69.01,100,"0","0","0","6","0","0","0","0 + 1 part",2493,"70.815","1.000",0,"439.17","520.49","6148","6148","6148","6148","1","1","SIM_O_lowcov_nocont_replicate10_smaltalign_genome",26627,16000,16000,18969,71.24,14126,53.05,4843,18.19,0,0,321,69.01,68.94,68.94,30085,116.85,28778,111.77,1307,5.08,0,0,518,100,100,100,"smaltalign_genome","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","27","32","29","3","85",0,0,"   1","2493",0,18969,0,0,13031,0,0.971594,0.933884,0.547658,0.99762,0.690428,108.41,3.42," 0;41.19",1422080,212504," 271%"
"V2.241","SIM_O_lowcov_nocont","replicate10",166,8704,2601,66.96162,"viralngs_genome",1,1,1,0,0,0,7169,7169,7169,0,0,0,1,7169,7169,8704,"41.00",40.67,7169,7169,1,1,27090,16000,16000,67.55,116.85,53.36,111.77,377,518,77.33,100,"0","0","0","0","0","4","0","0 + 0 part",0,"63.827","1.000",22667.04,"0.00","18.04","5544","5544","5544","5544","1","1","SIM_O_lowcov_nocont_replicate10_viralngs_genome",27090,16000,16000,18300,67.55,14454,53.36,3846,14.2,0,0,377,77.33,77.33,77.33,30085,116.85,28778,111.77,1307,5.08,0,0,518,100,100,100,"viralngs_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","1","1","0","3",0,0,"   0","   0",1625,18300,0,0,13700,0,0.972061,0.946927,0.547658,0.998116,0.693961,84.4,5.38," 0;38.96",735716,241504," 230%"
"V2.341","SIM_O_lowcov_nocont","replicate10",166,8704,2601,66.96162,"vpipe_genome",1,1,1,0,0,0,8624,8624,8624,0,0,0,1,8624,8624,8704,"-",40.67,8624,8624,1,1,32000,16000,16000,0,116.85,0,111.77,0,518,0,100,"-","-","-","-","-","-","-","1 + 0 part",8624,"-","-",1e+05,"-","-","-","-","-","-","-","-","SIM_O_lowcov_nocont_replicate10_vpipe_genome",32000,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0,30085,116.85,28778,111.77,1307,5.08,0,0,518,100,100,100,"vpipe_genome","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",1,8624,"-","-",8624,0,0,0,32000,0,0.94216,0,0,1,0,71.59,11.57," 1;56.10",526288,9079048," 71%"
"V242","SIM_O_lowcov_nocont","replicate2",605,8713,2617,173.4741,"shiver_genome",1,1,1,0,0,0,8692,8692,8692,0,0,0,1,8692,8692,8713,"40.5",40.48,8692,8692,1,1,26112,16000,16000,114.76,114.77,109.77,109.78,515,514,100,100,"0","0","0","0","0","0","0","0 + 0 part",0,"100","1",0,"126.55","46.02","8692","8692","8692","8692","1","1","SIM_O_lowcov_nocont_replicate2_shiver_genome",26112,16000,16000,29966,114.76,28662,109.77,1304,4.99,0,0,515,100,100,100,29964,114.77,28660,109.78,1304,4.99,0,0,514,100,100,100,"shiver_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","4","2","2","21",0,0,"0","0",0,29962,0,0,2034,4,0.999088,0.994575,0.998185,0.999218,0.996377,870.98,16.12," 14;42.78",1370416,1286080," 100%"
"V2.142","SIM_O_lowcov_nocont","replicate2",605,8713,2617,173.4741,"smaltalign_genome",1,1,1,0,0,0,8644,8644,8644,0,0,0,1,8644,8644,8713,"41.07",40.48,8644,8644,1,1,26884,16000,16000,68.86,114.77,51.01,109.78,313,514,69.02,100,"0","0","0","6","0","0","0","0 + 1 part",2523,"70.5","0.999",0,"522.79","539.13","6121","6121","6121","6121","1","1","SIM_O_lowcov_nocont_replicate2_smaltalign_genome",26884,16000,16000,18513,68.86,13714,51.01,4799,17.85,0,0,313,69.02,68.57,68.57,29964,114.77,28660,109.78,1304,4.99,0,0,514,100,100,100,"smaltalign_genome","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","32","33","29","4","98",0,0,"1","2523",0,18509,0,0,13487,4,0.945287,0.981424,0.575318,0.998436,0.7254,112.85,3.06," 0;42.87",1422232,217560," 270%"
"V2.242","SIM_O_lowcov_nocont","replicate2",605,8713,2617,173.4741,"viralngs_genome",1,1,1,0,0,0,5289,5289,5289,0,0,0,1,5289,5289,8713,"40.46",40.48,5289,5289,1,1,28183,16000,16000,54.98,114.77,45.07,109.78,433,514,89.07,100,"0","0","0","0","0","3","0","0 + 0 part",0,"54.25","0.999",10928.34,"530.67","42.45","4711","4711","4711","4711","1","1","SIM_O_lowcov_nocont_replicate2_viralngs_genome",28183,16000,16000,15496,54.98,12702,45.07,2794,9.91,0,0,433,89.07,89.07,89.07,29964,114.77,28660,109.78,1304,4.99,0,0,514,100,100,100,"viralngs_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","25","2","1","1","12",0,0,"0","0",578,15487,0,0,16504,9,0.939701,0.978297,0.53176,0.998305,0.689006,78.87,5.45," 0;37.17",709112,247600," 226%"
"V2.342","SIM_O_lowcov_nocont","replicate2",605,8713,2617,173.4741,"vpipe_genome",1,1,1,0,0,0,8624,8624,8624,0,0,0,1,8624,8624,8713,"41.25",40.48,8624,8624,1,1,29249,16000,16000,25.19,114.77,10.95,109.78,122,514,57.04,100,"0","0","0","0","0","0","1","0 + 1 part",6878,"20.069","1.001",0,"1030.93","229.1","816","1746","-","-","-","-","SIM_O_lowcov_nocont_replicate2_vpipe_genome",29249,16000,16000,7367,25.19,3202,10.95,4165,14.24,0,0,122,57.04,51.89,47.46,29964,114.77,28660,109.78,1304,4.99,0,0,514,100,100,100,"vpipe_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","18","4","4","0","6",0,0,"1","6878",0,7367,0,0,24633,0,0.895475,0.880658,0.194192,0.99622,0.318216,2308.06,373.3," 14;00.64",1183112,13899480," 318%"
"V243","SIM_O_lowcov_nocont","replicate3",652,8695,2598,200.7459,"shiver_genome",1,1,1,0,0,0,8624,8624,8624,0,0,0,1,8624,8624,8695,"-",40.72,8624,8624,1,1,32000,16000,16000,0,116.14,0,111.08,0,515,0,100,"-","-","-","-","-","-","-","1 + 0 part",8624,"-","-",1e+05,"-","-","-","-","-","-","-","-","SIM_O_lowcov_nocont_replicate3_shiver_genome",32000,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0,29944,116.14,28640,111.08,1304,5.06,0,0,515,100,100,100,"shiver_genome","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",1,8624,"-","-",8624,0,0,0,32000,0,0.900362,0,0,1,0,13.64,1.53," 0;17.19",119672,100352," 88%"
